Entity,Code,Year,Mean,Median,Gap,GapRatio
Costa Rica,CRI,2013,27.8980312,17.2570400238037,10.640991176196298,0.3814244489122336
Costa Rica,CRI,2014,27.2619476,17.3514614105224,9.910486189477599,0.36352817982371877
Costa Rica,CRI,2015,27.2800064,17.2679061889648,10.0121002110352,0.3670123849763906
Costa Rica,CRI,2016,28.323267,17.9809513092041,10.3423156907959,0.3651526390227476
Costa Rica,CRI,2017,28.7743301,18.1558189392089,10.618511160791101,0.36902722405311883
Costa Rica,CRI,2018,28.1035404,18.1879158020019,9.9156245979981,0.3528247493685209
Costa Rica,CRI,2019,27.9786968,17.7878360748291,10.1908607251709,0.36423643309830284
Costa Rica,CRI,2020,24.2711029,15.213490486145,9.057612413854999,0.3731850361795878
Costa Rica,CRI,2021,27.5983067,17.4510822296142,10.147224470385797,0.3676756179532492
Costa Rica,CRI,2022,26.8094978,17.3806934356689,9.4288043643311,0.351696418734524
Costa Rica,CRI,2023,28.5780735,18.9176139831542,9.660459516845798,0.33803746487130415
Costa Rica,CRI,2024,30.7343292,20.9240474700927,9.810281729907302,0.31919622081445337
Costa Rica,CRI,2025,34.095993,23.3897438049316,10.706249195068398,0.31400314972696053
Cote d'Ivoire,CIV,1985,10.0421028,6.84576272964477,3.1963400703552303,0.3182939005917396
Cote d'Ivoire,CIV,1986,8.32425308,6.27162170410156,2.0526313758984402,0.2465844510218135
Cote d'Ivoire,CIV,1987,7.60804129,5.58531618118286,2.0227251088171396,0.2658667364852248
Cote d'Ivoire,CIV,1988,6.01160622,4.58327579498291,1.4283304250170898,0.237595473280532
Cote d'Ivoire,CIV,1992,4.84701824,3.67547488212585,1.1715433578741496,0.24170393009995145
Cote d'Ivoire,CIV,1995,5.03649521,3.70170974731445,1.33478546268555,0.26502268085857067
Cote d'Ivoire,CIV,1998,4.3755765,3.25864267349243,1.1169338265075703,0.25526552364187216
Cote d'Ivoire,CIV,2008,4.46452236,3.18414211273193,1.28038024726807,0.28678997304161113
Cote d'Ivoire,CIV,2015,4.39495993,3.19423770904541,1.2007222209545896,0.2732043613773265
Cote d'Ivoire,CIV,2018,6.31312037,4.85116624832153,1.4619541216784704,0.2315739342822748
Cote d'Ivoire,CIV,2021,6.07773733,4.75888299942016,1.31885433057984,0.21699758626782248
Croatia,HRV,1988,25.7002983,23.9361820220947,1.7641162779052983,0.0686418600014965
Croatia,HRV,2009,26.8935547,23.2051525115966,3.6884021884033977,0.13714818399976697
Croatia,HRV,2010,24.8851223,21.4173889160156,3.467733383984399,0.13934966210651892
Croatia,HRV,2011,23.9950924,20.9082050323486,3.0868873676514,0.12864661307373834
Croatia,HRV,2012,22.8092976,19.5658264160156,3.2434711839844006,0.1421995206018269
Croatia,HRV,2013,22.4653149,19.673770904541,2.791543995458998,0.12426017653814404
Croatia,HRV,2014,23.7088451,20.7108745574951,2.997970542504902,0.12644945503924618
Croatia,HRV,2015,24.7421341,22.1274127960205,2.6147213039795005,0.10567889145744709
Croatia,HRV,2016,26.7265205,23.8641853332519,2.8623351667480996,0.10709718710851641
Croatia,HRV,2017,28.1181164,25.2679615020751,2.8501548979249023,0.10136364959087026
Croatia,HRV,2018,30.1943321,26.7896785736084,3.404653526391602,0.11275803402823413
Croatia,HRV,2019,32.0536156,28.7901954650878,3.2634201349122023,0.10181129566276455
Croatia,HRV,2020,33.3875275,29.756685256958,3.6308422430419967,0.1087484613241276
Croatia,HRV,2021,35.4519501,31.6926174163818,3.7593326836181973,0.1060402226961895
Croatia,HRV,2022,36.1273155,31.6199035644531,4.507411935546902,0.1247646517092282
Croatia,HRV,2023,41.3541222,36.7349395751953,4.619182624804701,0.11169823899211433
Cyprus,CYP,2004,49.8819847,42.2890243530273,7.592960346972696,0.152218489152712
Cyprus,CYP,2005,53.2599068,44.7869262695312,8.472980530468803,0.15908740813772515
Cyprus,CYP,2006,58.5035286,48.6445960998535,9.858932500146501,0.168518595990234
Cyprus,CYP,2007,58.6152267,48.9124679565429,9.702758743457103,0.1655330754432978
Cyprus,CYP,2008,58.16362,48.21089553833,9.952724461670002,0.17111597355305605
Cyprus,CYP,2009,57.5299988,47.1004638671875,10.429534932812501,0.18128863463165065
Cyprus,CYP,2010,58.4330559,48.0763435363769,10.356712363623096,0.1772406423745347
Cyprus,CYP,2011,58.1642151,46.9121437072753,11.252071392724702,0.19345350699531233
Cyprus,CYP,2012,54.9319153,43.3920021057128,11.539913194287202,0.21007665819158505
Cyprus,CYP,2013,52.7224121,39.8270263671875,12.8953857328125,0.2445902078295181
Cyprus,CYP,2014,49.1369591,38.675048828125,10.461910271874999,0.21291326251149714
Cyprus,CYP,2015,50.0659027,40.2986259460449,9.767276753955102,0.19508839803571745
Cyprus,CYP,2016,51.7398605,41.9249725341796,9.814887965820397,0.18969683858773445
Cyprus,CYP,2017,52.8140411,44.0107765197753,8.803264580224699,0.16668416952901374
Cyprus,CYP,2018,56.8649673,45.9497489929199,10.915218307080103,0.19194978605184396
Cyprus,CYP,2019,57.2673912,47.9717712402343,9.295619959765702,0.162319598727691
Cyprus,CYP,2020,58.7701302,48.3573608398437,10.412769360156297,0.17717791886321696
Cyprus,CYP,2021,60.3017654,50.7097702026367,9.591995197363303,0.15906657348647546
Cyprus,CYP,2022,59.5394173,49.2939491271972,10.245468172802795,0.1720787444253808
Cyprus,CYP,2023,63.3751907,52.1396522521972,11.235538447802796,0.1772860692599509
Czechia,CZE,1992,20.8557549,19.1640071868896,1.6917477131104022,0.08111658970016003
Czechia,CZE,1993,22.5968513,19.1970787048339,3.3997725951661018,0.15045337733253578
Czechia,CZE,1996,25.5818577,22.6515007019042,2.9303569980957995,0.11454824870266554
Czechia,CZE,2002,28.2564964,25.0909729003906,3.1655234996093995,0.11202816707344508
Czechia,CZE,2004,30.4108906,26.8090190887451,3.601871511254899,0.11844018508471103
Czechia,CZE,2005,31.2247887,27.7306480407714,3.494140659228602,0.11190277996112115
Czechia,CZE,2006,32.9467773,29.1538486480712,3.7929286519288006,0.1151229031413886
Czechia,CZE,2007,34.688736,30.5872325897216,4.101503410278397,0.11823732667221998
Czechia,CZE,2008,35.541935,31.2255382537841,4.316396746215901,0.12144518147973374
Czechia,CZE,2009,36.0565567,31.8874702453613,4.169086454638702,0.11562630589844154
Czechia,CZE,2010,35.9922066,31.9012660980224,4.090940501977602,0.11366184206048656
Czechia,CZE,2011,35.9539032,32.2083778381347,3.7455253618652975,0.104175764757171
Czechia,CZE,2012,35.3482475,31.5926094055175,3.7556380944824994,0.10624679751047063
Czechia,CZE,2013,35.5823898,31.6173114776611,3.9650783223389006,0.1114337273192061
Czechia,CZE,2014,36.4128647,32.228401184082,4.184463515917997,0.11491717420184183
Czechia,CZE,2015,37.9152985,33.6862640380859,4.229034461914097,0.11153899953904087
Czechia,CZE,2016,39.3220139,34.6914100646972,4.6306038353028,0.11776110570223872
Czechia,CZE,2017,40.6437721,35.8347396850585,4.809032414941498,0.11832150822786201
Czechia,CZE,2018,42.5671082,37.3326950073242,5.234413192675802,0.12296849407956265
Czechia,CZE,2019,44.544342,39.1112365722656,5.433105427734404,0.12197071914844772
Czechia,CZE,2020,45.3026581,39.8442649841308,5.4583931158692,0.12048725935287226
Czechia,CZE,2021,47.7830658,41.5857429504394,6.197322849560599,0.12969705366959938
Czechia,CZE,2022,44.7561989,39.4805450439453,5.275653856054703,0.11787537784078224
Czechia,CZE,2023,43.3493614,39.0691299438476,4.2802314561524,0.09873805098666114
Democratic Republic of Congo,COD,2004,1.12452137,0.796324670314788,0.32819669968521203,0.2918545689222536
Democratic Republic of Congo,COD,2012,2.26597905,1.63239574432373,0.6335833056762699,0.2796068682436715
Democratic Republic of Congo,COD,2020,1.95070636,1.31601297855377,0.6346933814462301,0.3253659261387911
Denmark,DNK,1987,54.7671623,48.9382362365722,5.828926063427801,0.10643104040151813
Denmark,DNK,1992,53.8354988,49.0356407165527,4.799858083447305,0.08915786405692788
Denmark,DNK,1995,55.795433,50.7371406555175,5.058292344482503,0.0906578204076757
Denmark,DNK,2000,59.5907936,53.8057327270507,5.785060872949295,0.09707977564086838
Denmark,DNK,2003,58.2133064,52.0426139831543,6.170692416845704,0.10600140755526134
Denmark,DNK,2004,59.2332878,53.3686027526855,5.864685047314502,0.09900995310468824
Denmark,DNK,2005,59.9152946,53.5316696166992,6.383624983300805,0.10654416415572135
Denmark,DNK,2006,61.8025208,54.5558967590332,7.2466240409668,0.11725450591922781
Denmark,DNK,2007,62.9380455,55.4395751953125,7.498470304687501,0.11914050150615975
Denmark,DNK,2008,62.2778511,55.75439453125,6.5234565687499995,0.10474761819053836
Denmark,DNK,2009,63.1883659,56.4610252380371,6.727340661962899,0.10646486210150433
Denmark,DNK,2010,66.3214493,58.2690734863281,8.052375813671901,0.12141435234998553
Denmark,DNK,2011,65.2640228,56.9046058654785,8.359416934521505,0.12808614265379767
Denmark,DNK,2012,64.8750992,56.3449211120605,8.530178087939497,0.13148616638939178
Denmark,DNK,2013,66.4557571,57.3162994384765,9.139457661523501,0.13752695116798994
Denmark,DNK,2014,66.9131851,57.7639122009277,9.149272899072308,0.1367334836235782
Denmark,DNK,2015,67.560524,57.899429321289,9.661094678711002,0.14299910815835298
Denmark,DNK,2016,68.6972809,59.5752067565918,9.122074143408199,0.1327865386213299
Denmark,DNK,2017,70.3602448,60.4091339111328,9.951110888867206,0.14143087360132672
Denmark,DNK,2018,71.0436783,61.7245788574218,9.3190994425782,0.1311742250060017
Denmark,DNK,2019,71.0396652,61.2375679016113,9.802097298388702,0.1379806235121263
Denmark,DNK,2020,73.0578613,63.8857078552246,9.172153444775397,0.12554642692196352
Denmark,DNK,2021,74.9073181,64.6453323364257,10.261985763574302,0.1369957705584216
Denmark,DNK,2022,71.8642349,61.0336685180664,10.8305663819336,0.15070871340945147
Denmark,DNK,2023,72.6738052,60.7226982116699,11.951106988330103,0.1644486201794495
Dominican Republic,DOM,1986,16.4852543,11.2880525588989,5.197201741101102,0.3152636681559169
Dominican Republic,DOM,1989,9.79000759,6.09104061126709,3.6989669787329102,0.37783085914164344
Dominican Republic,DOM,1992,13.270997,8.13658905029296,5.13440794970704,0.38688939118191645
Dominican Republic,DOM,1996,14.7770786,9.92334461212158,4.853733987878419,0.32846370512493717
Dominican Republic,DOM,1997,16.1840744,10.7100639343261,5.474010465673899,0.3382343858771373
Dominican Republic,DOM,2000,17.412077,10.5733652114868,6.8387117885132,0.39275680830685505
Dominican Republic,DOM,2001,16.7246304,10.4555759429931,6.269054457006899,0.3748396411203741
Dominican Republic,DOM,2002,16.2387295,10.3818321228027,5.856897377197301,0.36067460679096236
Dominican Republic,DOM,2003,14.4796391,8.65920639038086,5.820432709619141,0.4019736037218732
Dominican Republic,DOM,2004,12.333601,7.34808206558227,4.98551893441773,0.40422249223221424
Dominican Republic,DOM,2005,14.2388287,8.85039138793945,5.3884373120605495,0.3784326243113347
Dominican Republic,DOM,2006,16.2319946,9.65940570831298,6.572588891687021,0.40491566524344585
Dominican Republic,DOM,2007,14.8563862,9.49637222290039,5.360013977099609,0.36078854607990796
Dominican Republic,DOM,2008,14.3357239,9.22578907012939,5.10993482987061,0.35644763149146663
Dominican Republic,DOM,2009,15.4920454,9.8286485671997,5.6633968328003,0.36556805034926504
Dominican Republic,DOM,2010,15.2722874,10.0270051956176,5.2452822043824,0.3434509885128537
Dominican Republic,DOM,2011,15.8481035,10.1781311035156,5.6699723964844,0.3577697733034366
Dominican Republic,DOM,2012,15.1528788,10.0558519363403,5.0970268636597,0.3363734991175208
Dominican Republic,DOM,2013,16.0064011,10.3170680999755,5.689333000024501,0.3554411116203067
Dominican Republic,DOM,2014,16.5941029,11.4291543960571,5.164948503942899,0.3112520474935044
Dominican Republic,DOM,2015,18.2176399,12.4642162322998,5.753423667700202,0.3158160826145324
Dominican Republic,DOM,2016,19.5163765,13.3430318832397,6.1733446167603,0.31631612644695084
Dominican Republic,DOM,2017,18.4663525,13.1445989608764,5.3217535391236,0.28818650240341726
Dominican Republic,DOM,2018,20.2700119,14.0118141174316,6.2581977825684,0.30874169257731915
Dominican Republic,DOM,2019,20.5653858,14.7376527786254,5.827733021374602,0.2833758178937057
Dominican Republic,DOM,2020,18.1432056,13.4293689727783,4.713836627221701,0.2598127768128087
Dominican Republic,DOM,2021,17.5363407,13.1942777633667,4.342062936633301,0.24760370540892268
Dominican Republic,DOM,2022,17.9477177,14.1558980941772,3.7918196058227984,0.21127029459700042
Dominican Republic,DOM,2023,20.2609901,15.6731233596801,4.587866740319901,0.22643842762254254
Dominican Republic,DOM,2024,22.7295456,17.4776706695556,5.2518749304444015,0.23105938952182137
Ecuador,ECU,1994,9.82148361,5.88830518722534,3.9331784227746596,0.40046683158642055
Ecuador,ECU,1999,10.061986,5.321861743927,4.740124256072999,0.47109231279719527
Ecuador,ECU,2000,7.74668932,4.28853750228881,3.4581518177111894,0.4464038345752569
Ecuador,ECU,2003,11.5265417,6.75233173370361,4.7742099662963895,0.4141927466671456
Ecuador,ECU,2004,11.3183413,6.61419820785522,4.70414309214478,0.4156212440903138
Ecuador,ECU,2005,13.4336081,7.97555780410766,5.458050295892341,0.40629816317868767
Ecuador,ECU,2006,14.780798,8.8709716796875,5.909826320312501,0.3998313433626859
Ecuador,ECU,2007,15.5754204,9.03007888793945,6.545341512060551,0.4202353030586931
Ecuador,ECU,2008,14.886816,9.45978736877441,5.427028631225589,0.36455267743119746
Ecuador,ECU,2009,14.3445921,9.29994297027587,5.04464912972413,0.35167602498255285
Ecuador,ECU,2010,15.8759747,10.2312726974487,5.6447020025513,0.35554994948129387
Ecuador,ECU,2011,16.3992214,11.2736110687255,5.125610331274498,0.31255205392095614
Ecuador,ECU,2012,17.4718208,12.1848335266113,5.2869872733887,0.30260081842120884
Ecuador,ECU,2013,18.0809784,12.1016607284545,5.9793176715455,0.3306965773237968
Ecuador,ECU,2014,18.2845097,12.7288446426391,5.555665057360901,0.30384544888074855
Ecuador,ECU,2015,18.4135571,12.6072483062744,5.806308793725599,0.3153279272545118
Ecuador,ECU,2016,18.0338211,12.6758966445922,5.357924455407801,0.29710422575988626
Ecuador,ECU,2017,18.5489559,13.2066183090209,5.342337590979099,0.2880128466410931
Ecuador,ECU,2018,18.5059204,12.9289035797119,5.577016820288101,0.3013639256920234
Ecuador,ECU,2019,18.177063,12.6202039718627,5.5568590281373,0.3057071996800198
Ecuador,ECU,2020,16.1641884,10.8295764923095,5.334611907690501,0.3300265856645485
Ecuador,ECU,2021,17.3534851,11.9376459121704,5.415839187829601,0.3120894250705641
Ecuador,ECU,2022,17.967453,12.5927829742431,5.374670025756899,0.29913366272653663
Ecuador,ECU,2023,17.6327515,12.4105730056762,5.222178494323801,0.2961635621260698
Ecuador,ECU,2024,16.930481,12.0912065505981,4.8392744494019,0.2858320711267388
Ecuador,ECU,2025,18.9687119,12.7009000778198,6.2678118221801995,0.3304289640341999
Egypt,EGY,1990,7.3431920999999996,5.95671892166137,1.3864731783386297,0.18881069151638152
Egypt,EGY,1995,7.10959053,5.81922054290771,1.2903699870922898,0.18149708926939984
Egypt,EGY,1999,8.57697105,6.99259662628173,1.5843744237182689,0.1847242359198903
Egypt,EGY,2004,7.77369738,6.21921873092651,1.5544786490734896,0.19996644750705356
Egypt,EGY,2008,7.82007122,6.32756090164184,1.4925103183581596,0.1908563587683233
Egypt,EGY,2010,8.67843151,7.08088302612304,1.5975484838769596,0.1840826285298367
Egypt,EGY,2012,8.86745834,7.40650987625122,1.4609484637487808,0.16475391343634785
Egypt,EGY,2015,9.60954285,7.69660806655883,1.9129347834411705,0.19906615884866682
Egypt,EGY,2017,8.35249329,6.71529865264892,1.6371946373510804,0.19601268513573153
Egypt,EGY,2019,8.95934868,7.18875551223754,1.7705931677624598,0.19762521038108094
Egypt,EGY,2021,9.02752209,7.61085319519043,1.41666889480957,0.15692776829412003
El Salvador,SLV,1989,8.6130476,6.18721771240234,2.4258298875976596,0.2816459400035894
El Salvador,SLV,1991,8.38702106,5.1267614364624,3.2602596235376007,0.38872677202238964
El Salvador,SLV,1995,9.65727711,6.34326553344726,3.3140115765527405,0.34316210861559715
El Salvador,SLV,1996,9.62777615,6.15391397476196,3.4738621752380405,0.36081667470405826
El Salvador,SLV,1998,9.7821207,6.13191699981689,3.65020370018311,0.37315054803843406
El Salvador,SLV,1999,10.2118502,6.46728944778442,3.7445607522155804,0.3666877871177135
El Salvador,SLV,2000,11.550683,7.29310607910156,4.2575769208984395,0.36859958159170675
El Salvador,SLV,2001,11.0584927,6.99990892410278,4.058583775897221,0.3670105760342203
El Salvador,SLV,2002,11.1531363,7.00543117523193,4.14770512476807,0.3718868857334838
El Salvador,SLV,2003,10.3223944,6.8558120727539,3.4665823272461003,0.33583122218679223
El Salvador,SLV,2004,10.6164713,7.08785533905029,3.5286159609497103,0.3323718268752547
El Salvador,SLV,2005,10.8002119,7.16331243515014,3.6368994648498605,0.3367433434199435
El Salvador,SLV,2006,10.7684593,7.38284635543823,3.38561294456177,0.3144008674074452
El Salvador,SLV,2007,11.5236263,7.82555818557739,3.69806811442261,0.32091183956760294
El Salvador,SLV,2008,11.1157293,7.29736518859863,3.8183641114013698,0.3435099945625133
El Salvador,SLV,2009,10.732893,7.38914346694946,3.3437495330505405,0.3115422405730254
El Salvador,SLV,2010,10.6240034,7.57444477081298,3.049558629187019,0.287044206818215
El Salvador,SLV,2011,10.3719978,7.4479079246521,2.924089875347901,0.2819215672556256
El Salvador,SLV,2012,10.7330589,7.82919549942016,2.90386340057984,0.2705531971486563
El Salvador,SLV,2013,11.8390455,8.4372911453247,3.4017543546752993,0.28733349784619877
El Salvador,SLV,2014,11.5541639,8.40349769592285,3.150666204077151,0.27268664624682626
El Salvador,SLV,2015,11.8881979,8.77875995635986,3.10943794364014,0.2615567111008591
El Salvador,SLV,2016,11.9818926,9.11552333831787,2.866369261682131,0.23922508383042349
El Salvador,SLV,2017,12.0302477,9.37773036956787,2.652517330432131,0.22048734128991632
El Salvador,SLV,2018,12.9383707,10.032618522644,2.9057521773559998,0.22458408749689013
El Salvador,SLV,2019,14.0736227,10.743257522583,3.330365177416999,0.23663879929202586
El Salvador,SLV,2021,14.1465206,11.1543130874633,2.9922075125367,0.2115154388236426
El Salvador,SLV,2022,14.2380638,11.252646446228,2.985417353772,0.20967860487968876
El Salvador,SLV,2023,15.4554262,11.8798818588256,3.5755443411743997,0.2313455672399639
Equatorial Guinea,GNQ,2022,9.44112968,7.13425683975219,2.3068728402478094,0.24434288251909803
Estonia,EST,1993,13.3344431,10.0672206878662,3.2672224121337994,0.2450212871757501
Estonia,EST,2003,16.8177528,13.1824541091918,3.6352986908082006,0.2161584091548902
Estonia,EST,2004,18.2906075,14.9150505065917,3.375556993408301,0.18455138755824818
Estonia,EST,2005,21.1735363,17.0639057159423,4.109630584057697,0.19409278288850113
Estonia,EST,2006,24.655138,20.0013961791992,4.6537418208008,0.1887534282225798
Estonia,EST,2007,27.7436028,23.1481189727783,4.5954838272217025,0.1656412060232387
Estonia,EST,2008,28.6975327,23.7701454162597,4.927387283740298,0.17170072895292138
Estonia,EST,2009,27.0193844,22.6868705749511,4.332513825048899,0.160348354385487
Estonia,EST,2010,25.3987656,21.5170421600341,3.8817234399658993,0.1528311848338763
Estonia,EST,2011,26.3263397,21.6403903961181,4.685949303881898,0.17799471393594068
Estonia,EST,2012,27.8415356,22.7694435119628,5.072092088037202,0.18217716726936578
Estonia,EST,2013,30.3236561,23.9311714172363,6.392484682763701,0.21080850744655757
Estonia,EST,2014,32.7612724,26.127212524414,6.634059875586004,0.2024970152131821
Estonia,EST,2015,35.02948,28.5760326385498,6.453447361450198,0.18422903684126052
Estonia,EST,2016,37.2536621,31.1576919555664,6.0959701444336005,0.16363411811891643
Estonia,EST,2017,39.3884087,33.4559440612793,5.9324646387207025,0.15061447858696314
Estonia,EST,2018,41.7449799,35.6269149780273,6.118064921972696,0.1465580995997245
Estonia,EST,2019,43.9543991,37.1348037719726,6.819595328027404,0.15515159955917593
Estonia,EST,2020,45.9222412,38.5859718322753,7.336269367724704,0.15975416652192279
Estonia,EST,2021,52.0175056,42.9331398010253,9.084365798974702,0.1746405502184384
Estonia,EST,2022,44.2157249,36.875129699707,7.340595200292995,0.16601775085435713
Estonia,EST,2023,43.7975807,36.523811340332,7.273769359667995,0.16607696688753393
Ethiopia,ETH,1995,3.02748346,2.01731252670288,1.01017093329712,0.3336668710642997
Ethiopia,ETH,1999,2.97621369,2.48977518081665,0.48643850918334985,0.16344206426365504
Ethiopia,ETH,2004,3.97417903,3.35271596908569,0.6214630609143104,0.15637520509847547
Ethiopia,ETH,2010,4.30564594,3.51278448104858,0.7928614589514198,0.18414460222695875
Ethiopia,ETH,2015,4.75807905,3.89642786979675,0.8616511802032503,0.18109223725554754
Ethiopia,ETH,2021,4.163239,3.48680186271667,0.67643713728333,0.16247857432237978
Finland,FIN,1987,40.0739326,36.8768501281738,3.1970824718261994,0.07977960395696726
Finland,FIN,1991,45.0904541,40.9652099609375,4.125244139062502,0.09148819237689829
Finland,FIN,1995,41.9127426,37.3041458129882,4.608596787011798,0.10995693674820026
Finland,FIN,2000,48.6267319,42.1354827880859,6.491249111914101,0.13349137106855624
Finland,FIN,2003,51.5582123,44.5675544738769,6.990657826123098,0.13558766904963263
Finland,FIN,2004,54.0468674,46.1510505676269,7.895816832373093,0.14609203478781257
Finland,FIN,2005,55.8777733,48.1624679565429,7.7153053434571035,0.13807467420068265
Finland,FIN,2006,56.7459335,48.9333190917968,7.812614408203203,0.13767707968366055
Finland,FIN,2007,58.8480568,50.5069770812988,8.341079718701202,0.14173925482448899
Finland,FIN,2008,59.5183868,51.202953338623,8.315433461377005,0.1397120101611525
Finland,FIN,2009,60.6865005,52.8761138916015,7.8103866083985025,0.12870056015832554
Finland,FIN,2010,61.6014977,53.3763732910156,8.225124408984406,0.13352150054923756
Finland,FIN,2011,61.9531136,53.4869422912597,8.4661713087403,0.13665449267654403
Finland,FIN,2012,62.1015625,54.0334510803222,8.068111419677798,0.12991801002877823
Finland,FIN,2013,61.8578987,53.9355316162109,7.922367083789098,0.12807365349106334
Finland,FIN,2014,61.5378952,53.8642272949218,7.673667905078204,0.12469825105552529
Finland,FIN,2015,62.1007614,54.1043090820312,7.996452317968803,0.12876576933513736
Finland,FIN,2016,62.8061523,54.7280006408691,8.078151659130903,0.12862038770572645
Finland,FIN,2017,64.1175156,55.8720893859863,8.245426214013705,0.12859865415642685
Finland,FIN,2018,65.1260681,56.7413444519043,8.3847236480957,0.1287460442909143
Finland,FIN,2019,66.2678833,57.7256088256835,8.542274474316493,0.1289051958343823
Finland,FIN,2020,66.2401352,57.6656913757324,8.574443824267597,0.12944484183763558
Finland,FIN,2021,67.6025543,58.3752670288085,9.227287271191493,0.13649317495080943
Finland,FIN,2022,65.8457642,56.558738708496,9.287025491504004,0.1410421096077734
Finland,FIN,2023,64.4630966,56.4773635864257,7.985733013574297,0.12388069197368184
France,FRA,1970,29.7344856,22.5920219421386,7.1424636578613985,0.24020807872531008
